sample_index,method,pass_id,label,confidence
241,tavakoli_zamani,2,admiration,50
242,tavakoli_zamani,2,admiration,75
243,tavakoli_zamani,2,disapproval,38
244,tavakoli_zamani,2,neutral,42
245,tavakoli_zamani,2,joy,42
246,tavakoli_zamani,2,approval,88
247,tavakoli_zamani,2,neutral,48
248,tavakoli_zamani,2,gratitude,88
249,tavakoli_zamani,2,gratitude,88
250,tavakoli_zamani,2,neutral,50
251,tavakoli_zamani,2,neutral,55
252,tavakoli_zamani,2,realization,40
253,tavakoli_zamani,2,approval,45
254,tavakoli_zamani,2,curiosity,50
255,tavakoli_zamani,2,neutral,75
256,tavakoli_zamani,2,neutral,40
257,tavakoli_zamani,2,curiosity,75
258,tavakoli_zamani,2,admiration,30
259,tavakoli_zamani,2,admiration,60
260,tavakoli_zamani,2,amusement,40
261,tavakoli_zamani,2,neutral,45
262,tavakoli_zamani,2,optimism,35
263,tavakoli_zamani,2,neutral,52
264,tavakoli_zamani,2,admiration,55
265,tavakoli_zamani,2,neutral,40
266,tavakoli_zamani,2,disapproval,60
267,tavakoli_zamani,2,desire,42
268,tavakoli_zamani,2,caring,45
269,tavakoli_zamani,2,neutral,45
270,tavakoli_zamani,2,disapproval,60
271,tavakoli_zamani,2,disapproval,35
272,tavakoli_zamani,2,neutral,65
273,tavakoli_zamani,2,nervousness,45
274,tavakoli_zamani,2,neutral,75
275,tavakoli_zamani,2,amusement,33
276,tavakoli_zamani,2,annoyance,50
277,tavakoli_zamani,2,approval,90
278,tavakoli_zamani,2,neutral,65
279,tavakoli_zamani,2,annoyance,45
280,tavakoli_zamani,2,annoyance,35
281,tavakoli_zamani,2,excitement,38
282,tavakoli_zamani,2,surprise,55
283,tavakoli_zamani,2,amusement,38
284,tavakoli_zamani,2,fear,75
285,tavakoli_zamani,2,disapproval,35
286,tavakoli_zamani,2,annoyance,45
287,tavakoli_zamani,2,neutral,65
288,tavakoli_zamani,2,surprise,85
289,tavakoli_zamani,2,neutral,45
290,tavakoli_zamani,2,optimism,60
291,tavakoli_zamani,2,approval,38
292,tavakoli_zamani,2,amusement,45
293,tavakoli_zamani,2,caring,40
294,tavakoli_zamani,2,excitement,42
295,tavakoli_zamani,2,disapproval,65
296,tavakoli_zamani,2,joy,60
297,tavakoli_zamani,2,disapproval,45
298,tavakoli_zamani,2,approval,38
299,tavakoli_zamani,2,neutral,45
300,tavakoli_zamani,2,amusement,33
1,dream,lit_r0,amusement,
2,dream,lit_r0,amusement,
3,dream,lit_r0,neutral,
4,dream,lit_r0,annoyance,
5,dream,lit_r0,annoyance,
6,dream,lit_r0,excitement,
7,dream,lit_r0,disapproval,
8,dream,lit_r0,disapproval,
9,dream,lit_r0,neutral,
10,dream,lit_r0,neutral,
11,dream,lit_r0,disapproval,
12,dream,lit_r0,amusement,
13,dream,lit_r0,neutral,
14,dream,lit_r0,disapproval,
15,dream,lit_r0,joy,
16,dream,lit_r0,excitement,
17,dream,lit_r0,disapproval,
18,dream,lit_r0,neutral,
19,dream,lit_r0,amusement,
20,dream,lit_r0,neutral,
21,dream,lit_r0,disapproval,
22,dream,lit_r0,caring,
23,dream,lit_r0,fear,
24,dream,lit_r0,amusement,
25,dream,lit_r0,neutral,
26,dream,lit_r0,disapproval,
27,dream,lit_r0,neutral,
28,dream,lit_r0,neutral,
29,dream,lit_r0,disapproval,
30,dream,lit_r0,caring,
31,dream,lit_r0,neutral,
32,dream,lit_r0,gratitude,
33,dream,lit_r0,caring,
34,dream,lit_r0,neutral,
35,dream,lit_r0,caring,
36,dream,lit_r0,disappointment,
37,dream,lit_r0,approval,
38,dream,lit_r0,annoyance,
39,dream,lit_r0,joy,
40,dream,lit_r0,gratitude,
41,dream,lit_r0,gratitude,
42,dream,lit_r0,neutral,
43,dream,lit_r0,amusement,
44,dream,lit_r0,annoyance,
45,dream,lit_r0,disgust,
46,dream,lit_r0,amusement,
47,dream,lit_r0,annoyance,
48,dream,lit_r0,confusion,
49,dream,lit_r0,disapproval,
50,dream,lit_r0,amusement,
51,dream,lit_r0,admiration,
52,dream,lit_r0,curiosity,
53,dream,lit_r0,curiosity,
54,dream,lit_r0,admiration,
55,dream,lit_r0,neutral,
56,dream,lit_r0,disapproval,
57,dream,lit_r0,disappointment,
58,dream,lit_r0,gratitude,
59,dream,lit_r0,admiration,
60,dream,lit_r0,caring,
61,dream,lit_r0,admiration,
62,dream,lit_r0,amusement,
63,dream,lit_r0,neutral,
64,dream,lit_r0,neutral,
65,dream,lit_r0,optimism,
66,dream,lit_r0,approval,
67,dream,lit_r0,excitement,
68,dream,lit_r0,caring,
69,dream,lit_r0,admiration,
70,dream,lit_r0,confusion,
71,dream,lit_r0,disapproval,
72,dream,lit_r0,disappointment,
73,dream,lit_r0,neutral,
74,dream,lit_r0,amusement,
75,dream,lit_r0,admiration,
76,dream,lit_r0,surprise,
77,dream,lit_r0,neutral,
78,dream,lit_r0,annoyance,
79,dream,lit_r0,annoyance,
80,dream,lit_r0,excitement,
81,dream,lit_r0,disapproval,
82,dream,lit_r0,neutral,
83,dream,lit_r0,neutral,
84,dream,lit_r0,fear,
85,dream,lit_r0,optimism,
86,dream,lit_r0,neutral,
87,dream,lit_r0,confusion,
88,dream,lit_r0,neutral,
89,dream,lit_r0,surprise,
90,dream,lit_r0,disapproval,
91,dream,lit_r0,amusement,
92,dream,lit_r0,admiration,
93,dream,lit_r0,curiosity,
94,dream,lit_r0,curiosity,
95,dream,lit_r0,gratitude,
96,dream,lit_r0,joy,
97,dream,lit_r0,disapproval,
98,dream,lit_r0,neutral,
99,dream,lit_r0,gratitude,
100,dream,lit_r0,disapproval,
101,dream,lit_r0,neutral,
102,dream,lit_r0,optimism,
103,dream,lit_r0,approval,
104,dream,lit_r0,neutral,
105,dream,lit_r0,admiration,
106,dream,lit_r0,gratitude,
107,dream,lit_r0,admiration,
108,dream,lit_r0,amusement,
109,dream,lit_r0,neutral,
110,dream,lit_r0,neutral,
111,dream,lit_r0,optimism,
112,dream,lit_r0,neutral,
113,dream,lit_r0,neutral,
114,dream,lit_r0,curiosity,
115,dream,lit_r0,amusement,
116,dream,lit_r0,disapproval,
117,dream,lit_r0,caring,
118,dream,lit_r0,neutral,
119,dream,lit_r0,disapproval,
120,dream,lit_r0,surprise,
121,dream,lit_r0,annoyance,
122,dream,lit_r0,excitement,
123,dream,lit_r0,excitement,
124,dream,lit_r0,annoyance,
125,dream,lit_r0,approval,
126,dream,lit_r0,disapproval,
127,dream,lit_r0,disgust,
128,dream,lit_r0,neutral,
129,dream,lit_r0,love,
130,dream,lit_r0,desire,
131,dream,lit_r0,disapproval,
132,dream,lit_r0,fear,
133,dream,lit_r0,amusement,
134,dream,lit_r0,amusement,
135,dream,lit_r0,neutral,
136,dream,lit_r0,disapproval,
137,dream,lit_r0,disapproval,
138,dream,lit_r0,curiosity,
139,dream,lit_r0,desire,
140,dream,lit_r0,disapproval,
141,dream,lit_r0,admiration,
142,dream,lit_r0,amusement,
143,dream,lit_r0,confusion,
144,dream,lit_r0,optimism,
145,dream,lit_r0,excitement,
146,dream,lit_r0,love,
147,dream,lit_r0,neutral,
148,dream,lit_r0,disapproval,
149,dream,lit_r0,embarrassment,
150,dream,lit_r0,sadness,
151,dream,lit_r0,embarrassment,
152,dream,lit_r0,disapproval,
153,dream,lit_r0,disapproval,
154,dream,lit_r0,approval,
155,dream,lit_r0,gratitude,
156,dream,lit_r0,disapproval,
157,dream,lit_r0,disgust,
158,dream,lit_r0,approval,
159,dream,lit_r0,caring,
160,dream,lit_r0,sadness,
161,dream,lit_r0,love,
162,dream,lit_r0,amusement,
163,dream,lit_r0,neutral,
164,dream,lit_r0,admiration,
165,dream,lit_r0,neutral,
166,dream,lit_r0,admiration,
167,dream,lit_r0,excitement,
168,dream,lit_r0,neutral,
169,dream,lit_r0,annoyance,
170,dream,lit_r0,approval,
171,dream,lit_r0,disappointment,
172,dream,lit_r0,neutral,
173,dream,lit_r0,admiration,
174,dream,lit_r0,amusement,
175,dream,lit_r0,curiosity,
176,dream,lit_r0,disapproval,
177,dream,lit_r0,annoyance,
178,dream,lit_r0,disapproval,
179,dream,lit_r0,annoyance,
180,dream,lit_r0,anger,
181,dream,lit_r0,amusement,
182,dream,lit_r0,disapproval,
183,dream,lit_r0,approval,
184,dream,lit_r0,love,
185,dream,lit_r0,excitement,
186,dream,lit_r0,fear,
187,dream,lit_r0,love,
188,dream,lit_r0,disapproval,
189,dream,lit_r0,disapproval,
190,dream,lit_r0,sadness,
191,dream,lit_r0,disapproval,
192,dream,lit_r0,relief,
193,dream,lit_r0,neutral,
194,dream,lit_r0,caring,
195,dream,lit_r0,annoyance,
196,dream,lit_r0,annoyance,
197,dream,lit_r0,admiration,
198,dream,lit_r0,approval,
199,dream,lit_r0,admiration,
200,dream,lit_r0,disapproval,
201,dream,lit_r0,realization,
202,dream,lit_r0,desire,
203,dream,lit_r0,amusement,
204,dream,lit_r0,annoyance,
205,dream,lit_r0,joy,
206,dream,lit_r0,neutral,
207,dream,lit_r0,admiration,
208,dream,lit_r0,annoyance,
209,dream,lit_r0,admiration,
210,dream,lit_r0,admiration,
211,dream,lit_r0,fear,
212,dream,lit_r0,amusement,
213,dream,lit_r0,neutral,
214,dream,lit_r0,confusion,
215,dream,lit_r0,annoyance,
216,dream,lit_r0,amusement,
217,dream,lit_r0,caring,
218,dream,lit_r0,approval,
219,dream,lit_r0,disapproval,
220,dream,lit_r0,disapproval,
221,dream,lit_r0,neutral,
222,dream,lit_r0,disgust,
223,dream,lit_r0,approval,
224,dream,lit_r0,disapproval,
225,dream,lit_r0,surprise,
226,dream,lit_r0,disapproval,
227,dream,lit_r0,optimism,
228,dream,lit_r0,neutral,
229,dream,lit_r0,amusement,
230,dream,lit_r0,disapproval,
231,dream,lit_r0,joy,
232,dream,lit_r0,curiosity,
233,dream,lit_r0,disapproval,
234,dream,lit_r0,annoyance,
235,dream,lit_r0,neutral,
236,dream,lit_r0,amusement,
237,dream,lit_r0,disgust,
238,dream,lit_r0,disapproval,
239,dream,lit_r0,caring,
240,dream,lit_r0,disapproval,
241,dream,lit_r0,admiration,
242,dream,lit_r0,admiration,
243,dream,lit_r0,disapproval,
244,dream,lit_r0,disapproval,
245,dream,lit_r0,excitement,
246,dream,lit_r0,approval,
247,dream,lit_r0,disapproval,
248,dream,lit_r0,gratitude,
249,dream,lit_r0,gratitude,
250,dream,lit_r0,neutral,
251,dream,lit_r0,neutral,
252,dream,lit_r0,approval,
253,dream,lit_r0,approval,
254,dream,lit_r0,curiosity,
255,dream,lit_r0,neutral,
256,dream,lit_r0,disapproval,
257,dream,lit_r0,curiosity,
258,dream,lit_r0,admiration,
259,dream,lit_r0,admiration,
260,dream,lit_r0,amusement,
261,dream,lit_r0,amusement,
262,dream,lit_r0,optimism,
263,dream,lit_r0,neutral,
264,dream,lit_r0,admiration,
265,dream,lit_r0,amusement,
266,dream,lit_r0,disapproval,
267,dream,lit_r0,desire,
268,dream,lit_r0,caring,
269,dream,lit_r0,disapproval,
270,dream,lit_r0,disapproval,
271,dream,lit_r0,disapproval,
272,dream,lit_r0,neutral,
273,dream,lit_r0,nervousness,
274,dream,lit_r0,neutral,
275,dream,lit_r0,amusement,
276,dream,lit_r0,annoyance,
277,dream,lit_r0,approval,
278,dream,lit_r0,neutral,
279,dream,lit_r0,annoyance,
280,dream,lit_r0,neutral,
281,dream,lit_r0,approval,
282,dream,lit_r0,surprise,
283,dream,lit_r0,amusement,
284,dream,lit_r0,fear,
285,dream,lit_r0,disapproval,
286,dream,lit_r0,annoyance,
287,dream,lit_r0,annoyance,
288,dream,lit_r0,surprise,
289,dream,lit_r0,neutral,
290,dream,lit_r0,optimism,
291,dream,lit_r0,approval,
292,dream,lit_r0,amusement,
293,dream,lit_r0,caring,
294,dream,lit_r0,excitement,
295,dream,lit_r0,disapproval,
296,dream,lit_r0,joy,
297,dream,lit_r0,disapproval,
298,dream,lit_r0,approval,
299,dream,lit_r0,neutral,
300,dream,lit_r0,amusement,
1,dream,lit_r1,curiosity,
2,dream,lit_r1,neutral,
3,dream,lit_r1,neutral,
4,dream,lit_r1,annoyance,
5,dream,lit_r1,annoyance,
6,dream,lit_r1,excitement,
7,dream,lit_r1,annoyance,
8,dream,lit_r1,curiosity,
9,dream,lit_r1,neutral,
10,dream,lit_r1,neutral,
11,dream,lit_r1,disapproval,
12,dream,lit_r1,amusement,
13,dream,lit_r1,neutral,
14,dream,lit_r1,disapproval,
15,dream,lit_r1,joy,
16,dream,lit_r1,excitement,
17,dream,lit_r1,disapproval,
18,dream,lit_r1,neutral,
19,dream,lit_r1,amusement,
20,dream,lit_r1,neutral,
21,dream,lit_r1,disgust,
22,dream,lit_r1,caring,
23,dream,lit_r1,fear,
24,dream,lit_r1,amusement,
25,dream,lit_r1,neutral,
26,dream,lit_r1,disapproval,
27,dream,lit_r1,neutral,
28,dream,lit_r1,neutral,
29,dream,lit_r1,disapproval,
30,dream,lit_r1,caring,
31,dream,lit_r1,neutral,
32,dream,lit_r1,gratitude,
33,dream,lit_r1,caring,
34,dream,lit_r1,neutral,
35,dream,lit_r1,caring,
36,dream,lit_r1,disappointment,
37,dream,lit_r1,approval,
38,dream,lit_r1,annoyance,
39,dream,lit_r1,joy,
40,dream,lit_r1,gratitude,
41,dream,lit_r1,gratitude,
42,dream,lit_r1,excitement,
43,dream,lit_r1,amusement,
44,dream,lit_r1,annoyance,
45,dream,lit_r1,disgust,
46,dream,lit_r1,amusement,
47,dream,lit_r1,annoyance,
48,dream,lit_r1,confusion,
49,dream,lit_r1,disapproval,
50,dream,lit_r1,amusement,
51,dream,lit_r1,disapproval,
52,dream,lit_r1,curiosity,
53,dream,lit_r1,curiosity,
54,dream,lit_r1,admiration,
55,dream,lit_r1,neutral,
56,dream,lit_r1,amusement,
57,dream,lit_r1,disappointment,
58,dream,lit_r1,gratitude,
59,dream,lit_r1,curiosity,
60,dream,lit_r1,caring,
61,dream,lit_r1,admiration,
62,dream,lit_r1,amusement,
63,dream,lit_r1,neutral,
64,dream,lit_r1,caring,
65,dream,lit_r1,optimism,
66,dream,lit_r1,approval,
67,dream,lit_r1,excitement,
68,dream,lit_r1,caring,
69,dream,lit_r1,admiration,
70,dream,lit_r1,confusion,
71,dream,lit_r1,disapproval,
72,dream,lit_r1,disappointment,
73,dream,lit_r1,neutral,
74,dream,lit_r1,amusement,
75,dream,lit_r1,admiration,
76,dream,lit_r1,surprise,
77,dream,lit_r1,neutral,
78,dream,lit_r1,annoyance,
79,dream,lit_r1,annoyance,
80,dream,lit_r1,excitement,
81,dream,lit_r1,disapproval,
82,dream,lit_r1,neutral,
83,dream,lit_r1,neutral,
84,dream,lit_r1,fear,
85,dream,lit_r1,optimism,
86,dream,lit_r1,neutral,
87,dream,lit_r1,annoyance,
88,dream,lit_r1,neutral,
89,dream,lit_r1,surprise,
90,dream,lit_r1,disapproval,
91,dream,lit_r1,amusement,
92,dream,lit_r1,admiration,
93,dream,lit_r1,excitement,
94,dream,lit_r1,curiosity,
95,dream,lit_r1,gratitude,
96,dream,lit_r1,joy,
97,dream,lit_r1,disapproval,
98,dream,lit_r1,neutral,
99,dream,lit_r1,gratitude,
100,dream,lit_r1,disapproval,
101,dream,lit_r1,neutral,
102,dream,lit_r1,optimism,
103,dream,lit_r1,approval,
104,dream,lit_r1,neutral,
105,dream,lit_r1,admiration,
106,dream,lit_r1,gratitude,
107,dream,lit_r1,admiration,
108,dream,lit_r1,amusement,
109,dream,lit_r1,neutral,
110,dream,lit_r1,neutral,
111,dream,lit_r1,optimism,
112,dream,lit_r1,neutral,
113,dream,lit_r1,neutral,
114,dream,lit_r1,curiosity,
115,dream,lit_r1,amusement,
116,dream,lit_r1,disapproval,
117,dream,lit_r1,caring,
118,dream,lit_r1,amusement,
119,dream,lit_r1,disapproval,
120,dream,lit_r1,surprise,
121,dream,lit_r1,admiration,
122,dream,lit_r1,excitement,
123,dream,lit_r1,excitement,
124,dream,lit_r1,annoyance,
125,dream,lit_r1,approval,
126,dream,lit_r1,disapproval,
127,dream,lit_r1,disgust,
128,dream,lit_r1,amusement,
129,dream,lit_r1,love,
130,dream,lit_r1,desire,
131,dream,lit_r1,disapproval,
132,dream,lit_r1,fear,
133,dream,lit_r1,amusement,
134,dream,lit_r1,amusement,
135,dream,lit_r1,annoyance,
136,dream,lit_r1,disapproval,
137,dream,lit_r1,amusement,
138,dream,lit_r1,curiosity,
139,dream,lit_r1,desire,
140,dream,lit_r1,disapproval,
141,dream,lit_r1,admiration,
142,dream,lit_r1,amusement,
143,dream,lit_r1,confusion,
144,dream,lit_r1,optimism,
145,dream,lit_r1,excitement,
146,dream,lit_r1,love,
147,dream,lit_r1,neutral,
148,dream,lit_r1,amusement,
149,dream,lit_r1,embarrassment,
150,dream,lit_r1,sadness,
151,dream,lit_r1,embarrassment,
152,dream,lit_r1,annoyance,
153,dream,lit_r1,disapproval,
154,dream,lit_r1,approval,
155,dream,lit_r1,gratitude,
156,dream,lit_r1,disapproval,
157,dream,lit_r1,disgust,
158,dream,lit_r1,approval,
159,dream,lit_r1,caring,
160,dream,lit_r1,sadness,
161,dream,lit_r1,love,
162,dream,lit_r1,amusement,
163,dream,lit_r1,neutral,
164,dream,lit_r1,admiration,
165,dream,lit_r1,neutral,
166,dream,lit_r1,admiration,
167,dream,lit_r1,excitement,
168,dream,lit_r1,neutral,
169,dream,lit_r1,annoyance,
170,dream,lit_r1,approval,
171,dream,lit_r1,disappointment,
172,dream,lit_r1,neutral,
173,dream,lit_r1,admiration,
174,dream,lit_r1,amusement,
175,dream,lit_r1,curiosity,
176,dream,lit_r1,disapproval,
177,dream,lit_r1,annoyance,
178,dream,lit_r1,annoyance,
179,dream,lit_r1,neutral,
180,dream,lit_r1,anger,
181,dream,lit_r1,amusement,
182,dream,lit_r1,disapproval,
183,dream,lit_r1,approval,
184,dream,lit_r1,love,
185,dream,lit_r1,excitement,
186,dream,lit_r1,fear,
187,dream,lit_r1,love,
188,dream,lit_r1,disapproval,
189,dream,lit_r1,disapproval,
190,dream,lit_r1,sadness,
191,dream,lit_r1,disapproval,
192,dream,lit_r1,relief,
193,dream,lit_r1,neutral,
194,dream,lit_r1,caring,
195,dream,lit_r1,annoyance,
196,dream,lit_r1,annoyance,
197,dream,lit_r1,admiration,
198,dream,lit_r1,approval,
199,dream,lit_r1,admiration,
200,dream,lit_r1,disapproval,
201,dream,lit_r1,realization,
202,dream,lit_r1,desire,
203,dream,lit_r1,amusement,
204,dream,lit_r1,annoyance,
205,dream,lit_r1,joy,
206,dream,lit_r1,neutral,
207,dream,lit_r1,admiration,
208,dream,lit_r1,annoyance,
209,dream,lit_r1,admiration,
210,dream,lit_r1,admiration,
211,dream,lit_r1,fear,
212,dream,lit_r1,amusement,
213,dream,lit_r1,amusement,
214,dream,lit_r1,amusement,
215,dream,lit_r1,annoyance,
216,dream,lit_r1,amusement,
217,dream,lit_r1,caring,
218,dream,lit_r1,approval,
219,dream,lit_r1,disapproval,
220,dream,lit_r1,disapproval,
221,dream,lit_r1,neutral,
222,dream,lit_r1,disgust,
223,dream,lit_r1,approval,
224,dream,lit_r1,disapproval,
225,dream,lit_r1,surprise,
226,dream,lit_r1,disapproval,
227,dream,lit_r1,optimism,
228,dream,lit_r1,neutral,
229,dream,lit_r1,neutral,
230,dream,lit_r1,disapproval,
231,dream,lit_r1,caring,
232,dream,lit_r1,curiosity,
233,dream,lit_r1,disapproval,
234,dream,lit_r1,annoyance,
235,dream,lit_r1,curiosity,
236,dream,lit_r1,amusement,
237,dream,lit_r1,disgust,
238,dream,lit_r1,disapproval,
239,dream,lit_r1,caring,
240,dream,lit_r1,disapproval,
241,dream,lit_r1,admiration,
242,dream,lit_r1,admiration,
243,dream,lit_r1,disapproval,
244,dream,lit_r1,disapproval,
245,dream,lit_r1,excitement,
246,dream,lit_r1,approval,
247,dream,lit_r1,disapproval,
248,dream,lit_r1,gratitude,
249,dream,lit_r1,gratitude,
250,dream,lit_r1,neutral,
251,dream,lit_r1,neutral,
252,dream,lit_r1,realization,
253,dream,lit_r1,approval,
254,dream,lit_r1,curiosity,
255,dream,lit_r1,neutral,
256,dream,lit_r1,amusement,
257,dream,lit_r1,curiosity,
258,dream,lit_r1,disapproval,
259,dream,lit_r1,admiration,
260,dream,lit_r1,amusement,
261,dream,lit_r1,amusement,
262,dream,lit_r1,optimism,
263,dream,lit_r1,annoyance,
264,dream,lit_r1,admiration,
265,dream,lit_r1,amusement,
266,dream,lit_r1,disapproval,
267,dream,lit_r1,desire,
268,dream,lit_r1,optimism,
269,dream,lit_r1,disapproval,
270,dream,lit_r1,disapproval,
271,dream,lit_r1,disapproval,
272,dream,lit_r1,neutral,
273,dream,lit_r1,nervousness,
274,dream,lit_r1,neutral,
275,dream,lit_r1,amusement,
276,dream,lit_r1,annoyance,
277,dream,lit_r1,approval,
278,dream,lit_r1,amusement,
279,dream,lit_r1,disapproval,
280,dream,lit_r1,annoyance,
281,dream,lit_r1,excitement,
282,dream,lit_r1,surprise,
283,dream,lit_r1,amusement,
284,dream,lit_r1,fear,
285,dream,lit_r1,embarrassment,
286,dream,lit_r1,annoyance,
287,dream,lit_r1,annoyance,
288,dream,lit_r1,surprise,
289,dream,lit_r1,amusement,
290,dream,lit_r1,optimism,
291,dream,lit_r1,approval,
292,dream,lit_r1,amusement,
293,dream,lit_r1,caring,
294,dream,lit_r1,excitement,
295,dream,lit_r1,disapproval,
296,dream,lit_r1,joy,
297,dream,lit_r1,disapproval,
298,dream,lit_r1,approval,
299,dream,lit_r1,neutral,
300,dream,lit_r1,amusement,
1,dream,prag_r0,amusement,
2,dream,prag_r0,amusement,
3,dream,prag_r0,neutral,
4,dream,prag_r0,annoyance,
5,dream,prag_r0,annoyance,
6,dream,prag_r0,excitement,
7,dream,prag_r0,annoyance,
8,dream,prag_r0,disapproval,
9,dream,prag_r0,neutral,
10,dream,prag_r0,neutral,
11,dream,prag_r0,disapproval,
12,dream,prag_r0,amusement,
13,dream,prag_r0,amusement,
14,dream,prag_r0,disapproval,
15,dream,prag_r0,joy,
16,dream,prag_r0,excitement,
17,dream,prag_r0,disapproval,
18,dream,prag_r0,neutral,
19,dream,prag_r0,amusement,
20,dream,prag_r0,amusement,
21,dream,prag_r0,disgust,
22,dream,prag_r0,caring,
23,dream,prag_r0,fear,
24,dream,prag_r0,amusement,
25,dream,prag_r0,neutral,
26,dream,prag_r0,disapproval,
27,dream,prag_r0,neutral,
28,dream,prag_r0,neutral,
29,dream,prag_r0,disapproval,
30,dream,prag_r0,caring,
31,dream,prag_r0,neutral,
32,dream,prag_r0,gratitude,
33,dream,prag_r0,caring,
34,dream,prag_r0,neutral,
35,dream,prag_r0,caring,
36,dream,prag_r0,disappointment,
37,dream,prag_r0,approval,
38,dream,prag_r0,annoyance,
39,dream,prag_r0,joy,
40,dream,prag_r0,gratitude,
41,dream,prag_r0,gratitude,
42,dream,prag_r0,excitement,
43,dream,prag_r0,amusement,
44,dream,prag_r0,disappointment,
45,dream,prag_r0,disgust,
46,dream,prag_r0,amusement,
47,dream,prag_r0,annoyance,
48,dream,prag_r0,confusion,
49,dream,prag_r0,disapproval,
50,dream,prag_r0,amusement,
51,dream,prag_r0,disapproval,
52,dream,prag_r0,disapproval,
53,dream,prag_r0,curiosity,
54,dream,prag_r0,admiration,
55,dream,prag_r0,neutral,
56,dream,prag_r0,amusement,
57,dream,prag_r0,disappointment,
58,dream,prag_r0,gratitude,
59,dream,prag_r0,curiosity,
60,dream,prag_r0,caring,
61,dream,prag_r0,admiration,
62,dream,prag_r0,amusement,
63,dream,prag_r0,pride,
64,dream,prag_r0,caring,
65,dream,prag_r0,optimism,
66,dream,prag_r0,admiration,
67,dream,prag_r0,excitement,
68,dream,prag_r0,caring,
69,dream,prag_r0,admiration,
70,dream,prag_r0,confusion,
71,dream,prag_r0,disapproval,
72,dream,prag_r0,disappointment,
73,dream,prag_r0,caring,
74,dream,prag_r0,amusement,
75,dream,prag_r0,admiration,
76,dream,prag_r0,surprise,
77,dream,prag_r0,amusement,
78,dream,prag_r0,annoyance,
79,dream,prag_r0,annoyance,
80,dream,prag_r0,excitement,
81,dream,prag_r0,disapproval,
82,dream,prag_r0,neutral,
83,dream,prag_r0,neutral,
84,dream,prag_r0,fear,
85,dream,prag_r0,optimism,
86,dream,prag_r0,neutral,
87,dream,prag_r0,annoyance,
88,dream,prag_r0,neutral,
89,dream,prag_r0,surprise,
90,dream,prag_r0,disapproval,
91,dream,prag_r0,amusement,
92,dream,prag_r0,admiration,
93,dream,prag_r0,excitement,
94,dream,prag_r0,curiosity,
95,dream,prag_r0,gratitude,
96,dream,prag_r0,joy,
97,dream,prag_r0,disapproval,
98,dream,prag_r0,neutral,
99,dream,prag_r0,gratitude,
100,dream,prag_r0,disapproval,
101,dream,prag_r0,disapproval,
102,dream,prag_r0,optimism,
103,dream,prag_r0,approval,
104,dream,prag_r0,neutral,
105,dream,prag_r0,admiration,
106,dream,prag_r0,gratitude,
107,dream,prag_r0,admiration,
108,dream,prag_r0,amusement,
109,dream,prag_r0,neutral,
110,dream,prag_r0,neutral,
111,dream,prag_r0,optimism,
112,dream,prag_r0,neutral,
113,dream,prag_r0,neutral,
114,dream,prag_r0,curiosity,
115,dream,prag_r0,amusement,
116,dream,prag_r0,disapproval,
117,dream,prag_r0,caring,
118,dream,prag_r0,amusement,
119,dream,prag_r0,disapproval,
120,dream,prag_r0,surprise,
121,dream,prag_r0,admiration,
122,dream,prag_r0,excitement,
123,dream,prag_r0,excitement,
124,dream,prag_r0,annoyance,
125,dream,prag_r0,approval,
126,dream,prag_r0,disapproval,
127,dream,prag_r0,disgust,
128,dream,prag_r0,amusement,
129,dream,prag_r0,love,
130,dream,prag_r0,desire,
131,dream,prag_r0,disapproval,
132,dream,prag_r0,fear,
133,dream,prag_r0,amusement,
134,dream,prag_r0,amusement,
135,dream,prag_r0,annoyance,
136,dream,prag_r0,disapproval,
137,dream,prag_r0,amusement,
138,dream,prag_r0,curiosity,
139,dream,prag_r0,desire,
140,dream,prag_r0,disapproval,
141,dream,prag_r0,admiration,
142,dream,prag_r0,amusement,
143,dream,prag_r0,confusion,
144,dream,prag_r0,optimism,
145,dream,prag_r0,excitement,
146,dream,prag_r0,love,
147,dream,prag_r0,neutral,
148,dream,prag_r0,amusement,
149,dream,prag_r0,embarrassment,
150,dream,prag_r0,caring,
151,dream,prag_r0,embarrassment,
152,dream,prag_r0,annoyance,
153,dream,prag_r0,disapproval,
154,dream,prag_r0,approval,
155,dream,prag_r0,gratitude,
156,dream,prag_r0,disapproval,
157,dream,prag_r0,disgust,
158,dream,prag_r0,approval,
159,dream,prag_r0,caring,
160,dream,prag_r0,sadness,
161,dream,prag_r0,love,
162,dream,prag_r0,amusement,
163,dream,prag_r0,amusement,
164,dream,prag_r0,admiration,
165,dream,prag_r0,neutral,
166,dream,prag_r0,admiration,
167,dream,prag_r0,excitement,
168,dream,prag_r0,neutral,
169,dream,prag_r0,annoyance,
170,dream,prag_r0,approval,
171,dream,prag_r0,disappointment,
172,dream,prag_r0,neutral,
173,dream,prag_r0,admiration,
174,dream,prag_r0,amusement,
175,dream,prag_r0,curiosity,
176,dream,prag_r0,disapproval,
177,dream,prag_r0,annoyance,
178,dream,prag_r0,annoyance,
179,dream,prag_r0,neutral,
180,dream,prag_r0,anger,
181,dream,prag_r0,amusement,
182,dream,prag_r0,disapproval,
183,dream,prag_r0,approval,
184,dream,prag_r0,love,
185,dream,prag_r0,excitement,
186,dream,prag_r0,fear,
187,dream,prag_r0,love,
188,dream,prag_r0,disapproval,
189,dream,prag_r0,disapproval,
190,dream,prag_r0,sadness,
191,dream,prag_r0,disapproval,
